customer_id,age,gender,annual_income,spending_score
86423B1C-F276-4D6E-979D-D42F45Cca67B,72,Male,64175,95
0447D657-1Cef-4A8F-A997-8Bf097E8Ff63,26,Female,109094,36
Bb05Ef5E-7591-4F12-B998-Ba471604D994,44,Male,89374,16
5614Bea3-5Cfd-409A-B160-Af14Bcf37B00,56,Male,150601,19
1E8Bfaf6-A97B-43B1-A299-43Ecacafbe31,70,Female,68728,13
7E53E0E3-D496-4F54-8E36-8D55382B925A,36,Male,169536,44
B6C6Be5F-8711-4B4C-82F9-F1Dbbff994B8,75,Male,83635,71
1Cd5D7F3-653D-4025-A4A1-Cceee9C9B2Bb,82,Male,41000,94
E3095017-5C0A-4Bc0-Bba0-19B41A1Af2F2,51,Female,107312,97
418D4232-Db2C-4921-96Af-2Ac005E0Da2B,54,Female,145745,81
30115De9-2F8C-4B66-Bacf-7Cf8B05Be3Dc,25,Female,38429,26
Ec51738C-F173-4D5E-B95E-41945B80433C,36,Female,129559,59
F21B23B0-B171-4C63-Bd16-61285D11C4B0,64,Male,141675,8
74Ea0029-B99E-40Fa-8632-F3F29B0A3D75,57,Female,104519,89
6580F19D-5F00-4Bdd-943F-56499Be685Ca,25,Female,21151,73
E8Ec5F7C-4Aea-42A7-A6D2-Ae7Bf987097A,59,Male,162139,8
07980Fdc-54E2-4B13-8F1A-1Fe1C1F402E6,68,Male,113066,90
5165F139-223B-4532-907F-1Db2Edf24Ac2,68,Male,85808,52
Cf20A84E-4B8D-41Bb-B791-A2C816C4Bc9B,33,Male,174797,12
E610121C-708C-4C6B-8Ead-06C6F0B168D1,64,Female,114177,22
1612Bc50-D236-4431-Ac3D-28Bb2117197A,21,Female,183227,66
D454E5Eb-A4Fc-4Fdf-A1Bc-1751C2F37Add,57,Male,90634,41
F16D26Bd-C2Fd-4D3D-B692-4E1C5849De8A,85,Female,72093,93
D85B4821-3543-4Ae1-Be4A-Efe637F50C27,25,Female,44190,45
A71B615B-F5Ae-4489-Aae3-8B254726C86A,56,Female,149625,58
C2F1Cb7E-29Ba-4F2E-9906-A2Dae8E7614A,47,Female,169125,34
Cb3665Fb-E26F-4396-B229-7176A7B57398,25,Female,116819,27
A6E54B08-4678-4D23-B00F-6909C4E4E27E,20,Female,146953,46
0Ac0534E-02Cd-4Fca-969A-13Ea57Cf462B,24,Male,151512,62
21D82345-92A6-4B39-Ad7A-7F0358A44F77,34,Male,36302,7
E94A43C2-Cfa4-419F-Ae7D-652Bcef42133,53,Male,134546,57
8211Ee02-Eca3-4951-9Afe-Fcf7691F7609,78,Female,156172,92
8470025E-1F16-406A-91E6-036Ad837Abf5,46,Male,158396,33
8Eee0677-2B87-4549-B2Ba-6147A4Bd307C,43,Female,50497,7
9706F528-C44D-4434-842F-B57A08748682,32,Male,70777,77
80B9D8Fd-2Cac-448E-B82D-E521D69E8C83,79,Male,193072,54
E13Cc5F4-C481-4497-83E3-E31C62Aa3C3F,68,Male,189131,37
A9C8F0A3-54Fc-4610-887F-0780D2753Ca5,87,Female,180380,89
Cde8E919-6Bd9-4651-B0E5-82B017D3F771,42,Female,41184,39
069Ed68E-651E-4F2C-B2Bf-D69Acced7C83,85,Female,104387,34
89153Cc7-57Ce-4844-A54C-C0F2Ece80Aa4,56,Male,86520,70
0B22D1B0-A5Ac-475E-B06C-04E4E716E50D,72,Male,140267,19
1B22A98F-F1D8-4851-9C03-B806465B2Eb9,48,Female,145006,89
Bc21D155-B993-43E2-83B9-8C49B77501Fd,63,Male,168399,16
1518Ab96-E3Ce-4B59-Bc8E-1Af4B4D085Ae,32,Male,110848,23
9722Ab99-A891-461E-9E64-F408C47C1Bde,41,Male,106700,59
0Ce7C5Ae-Fab0-4Bb5-Acb0-Cb503675B2F6,22,Male,87382,100
02598D54-9293-42A6-Bdfa-1353D9906Adc,22,Female,99689,55
09C7D05C-Fe94-487E-8Bf8-C1E8D0316Fae,54,Male,101285,21
62Ebcb47-A4C8-4190-8046-226A7E92B30C,45,Male,76627,32
4B1D0Dbe-Ae10-48Ce-A889-8754B83461Bc,41,Female,139304,65
B9912958-2F0B-4081-9Ca1-Da8Bdcb48E22,62,Female,110070,25
678A3Ce6-F263-4744-8Df8-5739583008B6,22,Male,191573,93
3130F9C3-18Ec-4981-Ae1E-23E5831E76B9,77,Male,59444,93
12F9A9Ff-289E-49A3-Bf42-571E18976Da4,66,Male,141861,96
B1E6D25C-Ff58-41Cb-82A4-95A6041Efd67,26,Male,177786,65
C269173F-Cdcc-4433-9B76-Abd03D9380A6,78,Male,133974,68
Aa636F0D-Aa55-4F13-Be01-9E73Bcc729A0,73,Male,137797,72
E6539Cd1-37A6-4456-Bcf4-3351D5Bcda35,68,Female,51064,65
268Efe9A-De99-450E-8C00-80544F323790,54,Female,65596,37
31142D72-444A-4865-9830-06Bbfa007E19,18,Male,79825,51
Faf01947-Bff4-44Cd-Ae0D-3805Da6Ab5A4,26,Female,117494,48
36E0Abb3-5F6C-4Df7-9Bb4-826C7E113D43,45,Male,91384,76
9B213669-84F2-4C24-9352-242Bec7Eeb67,61,Male,64012,79
89A13E65-8B75-4D73-A742-Ec39A274Ddf3,64,Female,28519,9
Ea116D87-85Cd-4F62-8C6B-5C15Abcbe7Da,83,Male,41285,28
A9Ffd94F-8Fde-4Ab4-80A3-039196C5132C,84,Male,163293,57
9D537Bdd-18Ab-46A3-Bb2A-D1C8D014F640,76,Male,157309,14
D3Ba7687-E3C6-44D9-A246-C0F813Fdf15B,83,Male,132382,72
Bf7Fd5A4-D60A-4672-9372-9B23Ce508C2B,45,Female,71919,84
59C1F472-5526-4Ed3-9Ae9-D86133C73077,88,Female,128608,10
0D0B4E9F-76C2-4D85-Bbf4-48C3A490491F,62,Female,29444,77
3Fe82C76-30D4-4C4A-90Bf-Bbe3059D8F56,84,Female,103265,49
C0Fc1871-898B-4Bc5-9380-7A6C2Fd2F6E3,44,Female,39622,98
6E4A710B-8C2B-42De-Bc08-05563A3E49Ca,40,Male,168821,20
6C368444-C7D8-4243-Acca-5F9A0D7D9C4A,58,Male,65036,20
985C509F-8926-4E56-Be56-5A48F31488C6,71,Female,35831,11
055067F1-2417-46E1-914A-Fc4E3F2Ca0A2,50,Male,110401,69
83A936A7-B88F-462C-Bfa6-0Bf1597E02B5,45,Male,116854,33
A79A563D-E818-49C8-A8Af-25A8448F132A,81,Male,40201,40
8434C0F7-E5Eb-4992-8C65-347C7E086171,50,Male,155599,82
9Dcdeb81-91Ed-43F1-8025-E5F5B30D4B4C,74,Female,112347,42
D0Fc0De3-A054-42Bc-8B62-A269Ab845892,26,Male,179171,1
Bcd73617-D05D-4F39-977F-776Fd7Ecaa73,51,Female,176532,83
61194085-Cebe-4D75-A57C-1950C963A472,60,Male,79239,64
Cd0A9668-3A40-4B21-B73F-F029Cd10B926,25,Male,162736,3
1A1D25D3-9Cc5-4Fb6-88Aa-5689D36F0C0A,43,Female,123598,27
2A5750C4-492F-4585-A79C-3F45F230162A,22,Female,165667,67
Dc7E3C6D-E910-4995-8B94-718De7E42963,82,Male,41749,60
B10A8F06-614C-40E7-891E-02F64D094031,42,Female,91497,79
F13A7E54-8Def-46Eb-B867-665D646D7Fbd,53,Female,27064,100
6F394252-A30B-48E2-A3Da-Ab4Ddfd61E24,39,Female,188820,23
76C8560C-0038-4624-Aec2-1D8E0F28C9C7,56,Male,29435,57
4349A405-9D8B-48D1-Be77-Cf390B66F2B6,42,Female,30823,82
4B7D4C12-B525-45Ff-9547-86Db1569E78D,27,Male,95025,7
82B60Aa4-A682-4A04-9Cb8-7D6794Ae1969,38,Female,192146,99
98001Ccc-A6C6-4141-Bcdf-949E724F4Eeb,70,Male,33513,14
B79Eb16A-Ec3E-4340-949E-E497A4Ce4874,75,Female,131414,37
1Cd4685E-9Caa-4A18-9594-2865Ab567Db3,73,Male,57806,38
Afbacd89-07A6-4D7C-9Bb6-33154804Eacb,86,Male,170067,37
A250D8D3-6096-4C96-Ae24-B6A18921F9Fa,37,Female,169807,37
395Efc0E-4D1A-4F4A-Ad66-8D9Beb3939C0,30,Female,192797,14
0Dc4Abb6-A485-4444-880C-424D4Ccfc112,31,Female,57776,97
Be662E8D-50Ab-4B0E-9993-A4C66554Fe23,41,Female,76321,30
1816Fa16-Ad9C-4B72-8C20-5C18627Dc706,38,Female,168448,89
868948B6-51Ee-4E97-9438-6D41Ef0Ee923,81,Female,136365,69
20868623-C6C6-4Ef8-8B1E-0Deb499D3B07,60,Female,124147,67
Db533Dae-3Ee9-49B3-Bcf4-0Cfd6F21E084,45,Female,137608,74
4D337938-939E-4286-B792-320Fee804Fdb,73,Female,150387,44
7E173E7E-4800-47Ee-B187-11C6144Cfb9C,79,Female,158192,86
36Cffeae-1E47-4399-Af39-365Bd4F3F013,71,Male,192412,5
512350Eb-6775-4334-Be9A-Cb44347B55Cd,76,Male,37583,5
7Cdb9Fa3-20Ec-4051-A3Ea-431Bcec1278C,82,Male,58787,85
6E97D4Dc-Ffbd-480B-9F6A-F783B2Da4450,42,Female,57558,36
F1F28Eef-570A-40Fb-9Ebd-512Ff501F068,50,Male,60462,22
2A3Ac8Cc-935F-4558-A283-22B40A8B04D9,72,Male,181578,36
0237A2B8-Dd90-4013-Acc6-5Ab3Ef7Fc514,23,Male,55977,89
5B4B2F7F-F3Bc-4277-86Ab-Cc8402Be51F0,85,Male,22507,48
F38586Ef-051B-4800-A3D4-18F09Abcad38,70,Female,95628,60
7A764D29-9246-4F37-90Db-22C3C92E34A3,60,Female,34598,98
1A8Cebc7-F1B5-4E91-Bb1B-Abbe1D52Be2A,42,Female,168458,29
3672Cd19-C46A-48D5-8417-5948C60D8C5D,87,Female,127097,8
01Df1743-B011-481E-9F5F-8470E19307F2,83,Male,170103,84
C6Fbdee5-3552-4Acc-8B5B-0B1E8777B5D4,41,Female,29921,43
9E0B7Fc8-B6Dd-4865-Ab4B-04F29Aacad8B,60,Male,48106,61
A9D2Ab98-Ca7E-41Fb-Aac7-B48F6De34A16,25,Male,180754,88
A2Fbbcbf-C4Fb-45A9-A49A-Ae20Dff9E452,88,Male,120893,1
Fc176109-6A8E-4F62-82E2-3E2Bab1908E9,66,Female,71941,3
6Eb9Fa0A-4Dc7-4C39-A850-2F08421300D0,81,Male,71080,54
92620Daa-2655-47D4-96E1-3D1596De66F6,22,Female,124942,7
95Ae77Ee-D003-4793-9886-8C6Dc0B049B5,61,Male,115624,85
B39166D2-5F64-457B-9767-2B5088015D46,31,Female,167554,61
646C9B72-3346-453C-81Ff-80975F1F7E7B,77,Male,39291,40
846Df040-51C1-4759-A501-14D8440316D6,46,Male,91894,61
3A45F217-8Db0-4A8A-8Ff5-1F0Dca2401F6,77,Female,26833,85
Ecaa82Ce-55D8-4668-8783-86B95D914650,84,Female,157750,13
7F374664-Be17-4C1C-B174-A1A20Cc7F228,36,Female,171879,80
E768Efa4-7E19-45C3-8C73-Ebe925Cd8C5B,30,Male,72390,36
75A20293-E3F4-4C4C-Add0-D372Aa0Fcc12,44,Female,149341,98
6Ad5252C-4Ff1-403B-87C4-B939Edd495E5,89,Female,86202,53
52E9F00C-2679-4A26-Ad41-23625Fbe4467,47,Female,142102,73
F57F5455-B9C3-4E5A-A4B8-1Cfaeb8Bea77,63,Male,173324,54
5F95814B-4559-4627-B3Bb-Eff8Fd96E08C,83,Female,155515,83
Ff5Feac3-A919-421F-A19C-21738Ff1A8C2,81,Female,168011,81
C9447E76-D013-44B8-8F1F-7A7Ac5788629,51,Female,89063,60
E21E3Ad2-C8F7-4D64-90E9-10018D63714A,21,Female,101679,89
6601Aa3D-Ce9D-45Da-B866-3706Be4D50A4,46,Female,21914,84
F5Dbcd9C-99D1-4Cf9-B123-204A7Ed74623,43,Male,189992,76
001D5A38-5B76-4966-97B0-4C8A2D592A8F,78,Male,119372,92
Edf12A16-7B04-4265-Bd16-5027171Aee02,82,Male,38100,56
9Bc82D88-4215-48C4-8991-23A0C63216Df,84,Male,154764,69
513E00B6-Fff5-4383-B82B-55Aebedcfb7C,65,Female,117343,20
Bdc8C8B2-0Afb-4D76-Be41-01Ac3910015A,24,Male,43914,23
03D45C5B-A991-49B4-A111-7Be49A5D718C,40,Female,56978,93
544Ac404-B1F1-40B1-92B8-C9D09A018103,32,Female,147952,2
2C5D3D10-3D2A-4456-A0A5-E82Ced51159F,29,Female,138993,91
14Cbb78C-D0Bf-4B47-Afee-261Ee4Ef796E,82,Female,57620,8
74145541-F11D-436A-A4F1-4B1C2362287A,47,Male,149722,50
6Bb4Ba9B-4689-46F4-Bdbf-B7D88105219A,33,Male,187242,99
15Ef6C00-B23A-4D13-8955-E0Eb1B0A8363,27,Male,170020,53
8F51F32C-7C0B-40F5-B4C5-Df22C81290Ca,90,Female,138727,15
85917Fa7-Fa4F-45B2-9179-F5331Cad1B57,31,Male,71009,2
3373F198-313B-452D-9E44-78397B65F764,37,Male,118439,76
769181D2-F5Ad-4A8A-A58D-375629907B62,27,Female,142090,49
3B81B6Bb-1177-4B44-952E-2Da3E2296De4,79,Male,68983,59
Cc3C8Fac-8866-404C-914A-55467F17E75B,42,Female,72121,86
Ae816428-8B2E-4286-98Ff-02D3E8208E4A,60,Female,20960,84
0A611Bf8-Ac56-4D0D-B699-C4E60D6C49Ef,20,Male,120530,76
C834B363-F776-4E2C-B080-7316159Ae7F2,45,Female,103857,25
C6Dd6408-Cbef-4D6E-953B-12637B0E019D,85,Male,156209,56
5B81F1Cc-26Df-4Ab9-821A-042C6Ca41353,53,Male,144683,62
D882F89F-E6Cd-4843-A7E2-698F708Aa5Cc,25,Male,74602,60
E66B920E-D127-48Df-9563-Ee4B22Dd1570,67,Male,30910,78
B4B66867-7722-4004-Ba3A-B227C75285C0,69,Female,79585,82
E9D906Df-0B80-470E-Be7E-A4Ab81Df9686,75,Male,85833,45
41E72687-7Ab3-456E-A145-6933Be0C3139,71,Female,150304,99
8D3Ed208-84E8-4B64-9777-8E6Ced671C3F,22,Male,172948,70
40B0B8F7-Aee3-4323-B4E3-4Cb49A1D1Ca9,55,Female,155192,27
5415Defe-3A28-4Fb5-B1F9-56B92265E041,69,Female,178038,2
3Aa96Bfb-1Aa2-460E-B283-Da6B9A502540,58,Male,157780,46
Fa86B1B1-Ab56-41C9-B75F-163E8B304Bc3,43,Male,199214,5
603Ed91B-B6A6-4Dcb-9E98-48D49304446C,75,Male,49753,38
16Eace75-Fb9C-4910-B64D-Df787Df44Abd,32,Female,74035,69
Be52D057-D222-48D8-Bdf0-80F5C24D5590,34,Male,168635,65
6981A652-C21A-4Bf5-B879-Ad6A482636Bc,81,Male,77518,5
B7Dd4671-Fb94-4351-B422-29887D60152A,31,Male,176896,71
9D7B2C29-E7F6-4D4E-92F2-2E4621676Fe7,24,Female,47282,37
Df84Fa5B-55E5-413F-8349-73749843F178,88,Female,86349,36
27179810-7F76-4183-A226-E03C2C4052D0,56,Male,60409,80
Fcebaa2A-45Aa-40E5-850F-B77Aa4872A34,80,Male,153831,10
F157Cff1-C37E-41B0-86B6-39D7D4350Ba4,33,Male,186592,95
74695B24-87D0-4092-9152-1669F606412D,39,Female,134944,53
F0Fb453B-Cbf5-4C4D-9Be5-1Afc74F33297,59,Male,40259,59
4A2Abae9-74Cd-4Db2-B228-Af444131A7F5,48,Male,72012,88
C5C8C976-7069-4Adc-9Ca6-7Affff0B1833,87,Male,171549,45
70Ddcfe8-7Ad2-47D2-Af3C-C1C2462031D4,78,Female,57075,46
E3Bf3503-F825-4E51-96C9-Ed6E29788E06,61,Male,105266,88
0Ce2F0B3-6Cc4-4A3B-Aaa0-234A76101C09,25,Female,164325,49
Bc2E6Ef2-9D1D-482E-977E-E62691C542Ef,74,Male,130880,3
655837Ec-55A2-49A8-Bc7B-2F2C95B3Fca0,64,Female,20543,69
E56C8B0C-64Cd-4F4F-B806-5F0D0C365532,88,Female,101571,57
1Db42743-4963-4D17-Be8A-D0Caedae9217,59,Male,149597,45
14A37843-8D27-42De-Aa2C-3E573D8C4E66,54,Male,54954,8
73Ad802C-F6E0-4D2D-833C-D5338A97D9A5,76,Male,68178,46
Cc8A6Caf-B191-4Cd8-92Ff-A11F6A3Df7Cf,41,Female,82803,11
51A1417D-7662-4650-B6Df-Eb940747554A,39,Male,84715,40
071B1Bd2-A161-4Ace-8D44-8Ed038A23F38,29,Male,192127,91
44B2E63A-E60D-4C67-A45A-7C36140C479F,49,Female,199573,13
644A20B3-0872-4567-94Cc-14Ea109E5C60,81,Male,178484,82
843356De-Ca01-4E47-9F6C-8607D313F300,70,Female,183598,65
302318F2-C705-4Ec6-B4F0-Cb6756C4Aebf,18,Male,72866,15
Ce42Aa3A-3A8D-4Cae-B8E5-95F3A10C2333,30,Female,175562,93
47Bf03Fb-5Bdf-4F2B-8463-34Ed2E3A3904,90,Female,102626,15
425Dc651-C9D0-4209-A6C4-Ad9A0Aa28B74,81,Female,44514,41
A1192Eb3-738C-4745-Bd8E-5C1863804Df6,74,Female,28980,33
A13689E0-7Ec0-4D53-9072-07573B928Af9,31,Male,172219,36
Ac55508D-5Eaf-46C2-915F-D9F8Bf28C8Ef,44,Male,90053,95
77C4812E-2Dda-41Fa-81Ef-2E148E25C490,32,Female,20445,58
7B715614-C799-4Ce0-9Ac2-F9872Fa3A085,47,Female,149535,31
264C8Eeb-Eecb-46E6-83E4-5316869Faef9,80,Male,77981,63
137Eff25-745A-4E26-Bdcb-338D3F23De00,85,Female,133327,93
06C7B268-8656-47C6-Af00-2Ad82F4F3035,30,Female,126395,16
E79C088E-8Be8-4E88-8Fe4-D0840Eb7B725,39,Male,126426,41
Ff93E682-F29A-4D2A-90D3-547D280Ffca7,26,Male,47815,37
98F5D6B6-84A3-4475-9807-D60Df48F655E,54,Male,148233,15
92895176-2Cf2-4Ee6-8060-8B58F1F67974,38,Female,33980,75
Dd37F6A3-1Cd2-4643-80Ba-36F62C19Ef86,20,Male,59274,94
B07A7Ea8-4B24-4302-8F03-25946522F634,69,Female,49782,89
A24Cfb56-Ac4F-456A-A4Fa-Dd311A2Ee81A,56,Male,126556,60
1B53356B-1156-4A66-94Be-59E3D688C0F7,32,Female,110857,67
0Bc1Cb82-9B2D-428D-B535-8822D7A67C23,43,Male,33278,51
7269Ada8-F470-4E51-B6D6-A98859B3A70C,34,Male,128016,94
D7Cb3D60-D5E1-48C2-A9Cf-A27Eb44Ce696,58,Male,32288,79
Fc5A37Cd-6B30-44D0-B660-F134D165F6E6,38,Male,187068,1
7C2583Dc-72Ea-4B4E-Bd57-6209C7B47E6D,19,Female,33037,76
5Ab5E389-5Fb9-4271-9Bd2-22E5A1D360Fb,76,Male,69036,60
38Cf953B-E660-45Fd-Bdff-E7Ad0Da82753,48,Male,125023,25
Af1D9Bda-D0B9-448E-9Fe0-07A147Df68A9,63,Male,188891,21
8D8F8C2E-15E8-48C9-B7B6-189B613Afe6D,64,Male,149621,80
0D8B70Bd-F84B-41Cc-Aad1-61548A565D26,39,Male,146899,83
9B538A99-7D33-4967-Bebb-A813B7178B8B,43,Female,155757,38
527196C6-66E4-4F9E-8Da1-C3Cae32524Ce,88,Male,47127,14
47044Aac-9Bde-49Db-B19D-C450Be8F19B2,44,Male,104453,71
6Fcde056-7E41-48C6-8F2F-F056E8Dbf654,77,Female,151246,36
C8176Bf5-0F7D-475C-9F61-9636329B3Eb4,87,Male,22866,58
8Bd8Bb30-1933-473B-A560-0315F505D9Ec,31,Female,150792,91
Dd78495F-55A2-45F5-Bad1-79F3B7A706F2,40,Male,50027,77
A3B11006-A0E4-4253-8E43-7Aefca00C2Ae,89,Male,193167,10
F1A15234-C3F5-4Bd5-94B4-A7Dec161F9B3,18,Female,170203,52
21478E0A-Ad85-4886-9E51-6F74F15Ff100,40,Male,27323,54
0B01Fed9-B6A7-4Bec-A030-9956D85B349D,56,Male,117101,55
8D046368-C901-4F00-B91E-Cd1Ae8F8628C,26,Female,38363,72
58D6D30E-Eaee-4502-9990-0A339Ad1792D,26,Female,125880,17
B4F58Bca-536C-4378-81C1-D5Cf639D31Aa,39,Male,167252,24
F28516Da-5F5D-4E60-A9F0-0C263Af7B496,26,Male,49997,71
B26D740E-018D-4E20-B0De-Dd1Dbc8E576F,40,Male,177037,60
5Ee38180-3211-4Bdd-B605-47D878D4Ddda,30,Male,116314,18
4C697B36-3B6F-41E0-A84C-4620Ab652834,75,Female,143867,60
D0C48E46-Df15-4248-A702-B17D02Ddd678,69,Male,157043,97
8Cb773A1-428A-4D0A-A076-2A510Ea21Bec,70,Male,160342,63
E8A55350-2748-4Fdc-938C-547502A56B94,53,Male,36538,17
Fd1C7225-4C4E-485D-Bc7A-Be9D6Ca0836F,86,Female,120223,45
839E6818-Fb9F-493A-9A0C-9Fe64644546D,39,Female,186160,27
8A97B38D-527C-47B6-B115-5D97Dc06F360,84,Female,132355,82
47Eb373A-Cd2B-492F-86Dd-326A39Eef927,21,Female,63239,95
1E8B4B31-6Ba5-4F75-A59C-D022Ca7B111D,85,Female,37248,26
970F2664-75F9-4662-A515-Facf09408D4F,39,Male,41327,100
Effe62D8-1E42-49Fb-Afa5-D9Da11E24D9B,36,Male,39531,68
1C2Bed3A-4A35-4B64-B599-0Bde98A2E052,30,Female,178991,67
7887Ec20-Cd52-4Abc-B1Bf-22084C726A85,44,Male,182804,76
538E2B41-0Cff-4D39-A746-3239Bc25Dd2B,90,Male,145731,61
D9Ff5Dc7-Eafc-4Deb-A05D-Efffffdf01Cf,22,Male,28911,9
Fa25518A-9307-4C7F-9Ad2-Df65F9F16576,39,Male,48250,30
49A32033-2B53-44Da-Aa57-C8B0D06693E8,29,Female,163619,53
Ad1B6E16-Fff2-4Aed-Ae1B-5160A91C056A,65,Female,135754,97
Fed9B1D7-F5E7-416B-82C6-84Ad8495Bd61,21,Male,96774,94
Af7A5179-21A6-45Ea-A6A3-15Cb9Bc5F3A2,69,Male,124624,76
E679F833-2249-4723-A09C-4E30E843Bb89,86,Male,125101,94
9Bb47821-0932-4246-8D2A-539411F1603E,62,Male,110433,36
7Fec3186-9E90-40E9-B6Fd-9601D664C749,52,Male,167707,93
1530794F-52Db-443C-8488-26C7Dcf4F864,54,Female,68449,17
Ad03Ee9F-A38D-419E-B6B2-150A3C8B05B1,61,Male,178508,56
Ca5Bbb88-574C-4A47-B8D5-992Dd6C4B4F2,49,Female,94482,66
Ccae417D-8E38-492F-941D-4Ed0Ee2D1Eda,59,Female,33677,24
3Ec9B0C3-15B8-4B43-8C5D-257852B1903F,86,Female,170970,33
2471518C-96B3-4E70-8Bf0-F6Ac45A94873,76,Female,112308,52
1A627438-143D-4Eb2-89B3-5156A3C9E551,53,Male,112830,56
Dd9B5Fd8-Bdc1-4Bd0-Abd7-2762152C2F20,39,Male,37831,79
D627Dd2E-1C6F-4F5D-8478-47E550B17065,38,Female,23738,2
28B579A4-Fb91-4A1B-9E29-83E44B79701F,49,Female,25395,61
1B61Acc2-81Ac-423A-94B3-1E43C533Aad1,79,Female,179076,13
0B14D686-3Deb-465D-8Dec-3Dc9E3Bd0716,29,Male,93689,35
51F16F98-Fa03-4A79-Aa2E-Ca9804272627,77,Male,70545,47
9B44A887-3C91-47Da-9A57-6E9288511Bfc,40,Female,52334,39
635958F4-51B5-4204-94F0-56Cda47B5Cc4,60,Male,48997,50
7Fb6Fcd3-D1Cb-40B3-B2De-2C6Ec9D9Ae2D,75,Male,31232,6
444F5A57-Fab2-42A8-8243-Ea926937E934,48,Female,37643,97
0Eebfd40-4A36-4Ac5-92Bd-A758A445340F,19,Male,146976,8
C9188C48-1375-4119-Ae64-1246C6895D0B,34,Female,24639,8
Ba12C49D-A589-48Cc-8744-3E911Dc35384,61,Female,152029,73
4A695848-B7B3-4Cd3-B34A-4B939788C2A8,27,Female,51953,13
F8Fbdd81-8E1A-4B55-Ac27-D12Fce4104A3,73,Female,20402,48
C6Bc06B6-C3Dd-4Daf-8Af7-E8Fdd01B8A4D,37,Female,193712,88
4317F10E-7455-43E1-8F51-7F4Ffb1D1248,26,Male,170583,2
2D6Fc652-36F8-458B-B2A1-55Df6A5Ff392,19,Female,132045,17
Ce0D4Cf4-4086-4B01-B27C-90E5C0722097,52,Female,140793,53
61F2B51B-D2E5-4Bdf-8Eb5-8C2A54374946,31,Male,188489,18
2Ca8C4De-3F3A-45Eb-840A-Bcf8Bd8E52Eb,88,Male,179156,91
B5Bbbdba-61E8-4Bb3-9251-D3799039654D,59,Female,134833,20
12Ddbefb-32C8-4B17-A695-E6Bd79A73Ea7,60,Male,63097,100
Cc350E83-42B2-4E19-8Bbf-126Ac47D2Ad6,32,Male,48600,54
8374Cdfb-B9Fa-4Ec6-8Be0-Ae88B01C1656,86,Male,82118,25
679De2D9-F5D5-413F-B8C7-F28F298A8Cfa,72,Male,185747,89
9183F2A0-426D-46C8-A9A4-Dbe6Dcfa113E,58,Male,174766,77
Bbd8F2A9-38D6-4Ba2-A27E-298Ffec36F51,29,Female,98531,7
81Ed8D91-836A-4799-Abbd-0Aec9De55B1B,49,Female,37168,68
Fb6B1390-5013-40F4-A7E7-C323Bb70F159,57,Male,47900,53
28052Bd8-Df88-4473-9C4A-99855A11Efe4,41,Male,184405,56
E8D506Ca-C316-4205-Af19-84F99Ee50Ca7,61,Male,32850,79
164B32C4-8926-4C44-Ae79-3Ff326D53A8A,65,Male,174215,76
Cfaa1D79-5729-4C0F-8Dde-Fedb6A30472A,48,Male,191809,38
3C036622-0520-4450-9A85-98Ae7872Ad02,27,Male,176979,57
27465Bdd-6De1-402F-8C0C-6Ab025524B67,77,Male,80506,63
A93De2Af-2F3D-4Cd8-87E9-58A3D9Fc8C1C,53,Female,181040,29
70755501-6585-4971-A0D2-36Aefa2D5Bea,78,Female,173818,61
Cdf98713-31Af-440D-8165-433A000A3925,85,Male,174206,73
B2Bbfbfb-Aa7E-4208-8C7B-87B83Dddc68C,65,Female,177888,45
06D2E0Af-058F-4117-8A95-E85B7872080F,18,Female,124274,98
786Acf53-Bdc2-414B-9690-D93B7F95Ac0D,78,Female,111665,52
6F9Aae66-9Ca6-4A0F-861D-B6Dfcdda51Fa,83,Female,40526,23
E7643529-B76D-4994-A97D-026Fa9C7E8Ce,76,Female,123900,89
Ff70Bce2-0B15-416A-Af61-2Ba845764Ec3,35,Male,46998,34
27179D48-7330-4E87-B5Cc-29Ce83Fb057A,20,Male,136152,68
D0E0A084-27F3-46Bf-Be19-Aa88Eb7Bcf7B,47,Female,91085,29
32E41C11-1Bba-4B37-Aabf-9D08C71Bd372,90,Male,72766,79
Abb78D7A-0C73-4E71-Ba1D-7A17Dfbb8C95,29,Male,71559,69
9B4Fd09C-5E9E-4F1B-Ba9C-71648Af85Cb4,68,Female,97277,62
Bd597F25-149A-4Caf-8648-B9A96405B894,70,Male,72996,53
D8A2652A-18Ad-47D3-Bd16-F803C55B3D0C,53,Female,181849,57
139B3Ead-62A0-4E97-9174-24A8A42Fb197,25,Male,141681,2
7147817B-8D9F-46E1-84Eb-E2E2Aa930080,49,Female,92558,20
E9F7Bd3B-E1Db-460D-885D-77E0F86Bef7C,18,Female,38303,57
3Ccfa46D-Ef84-4E43-921B-348A9Ee8275E,26,Female,50066,92
C6B9926C-54Ee-4Dc6-9B39-2399Ba7E8Df6,22,Female,172552,48
Dbf86334-3795-48F1-8B8D-Ecec48Cc93F7,49,Female,105730,88
02De202B-2461-4A7E-9563-Ec19Bcdc4Bd9,51,Female,94191,85
F793B12F-6D97-483E-Aadf-B73F062B7810,44,Female,164564,18
F72Edd27-D897-47E9-96Aa-Fb81Ad872C50,77,Female,186744,54
Dfbb875C-A475-45D5-B4A8-D21C0E9A5F1F,21,Male,109217,56
0178F60E-311E-4B52-B1D2-9Dc4Bafc1B82,32,Male,145504,11
